time,P,G(i),H_sun,T2m,WS10m,Int
20140110:0110,0.0,0.0,0.0,4.77,1.05,0.0
20140110:0210,0.0,0.0,0.0,4.16,0.96,0.0
20140110:0310,0.0,0.0,0.0,3.54,0.87,0.0
20140110:0410,0.0,0.0,0.0,3.33,0.91,0.0
20140110:0510,0.0,0.0,0.0,3.13,0.96,0.0
20140110:0610,0.0,0.0,0.0,2.93,1.01,0.0
20140110:0710,8321670.0,376.07,10.69,4.11,0.8,0.0
20140110:0810,13207244.4,594.41,18.63,5.29,0.58,0.0
20140110:0910,16543850.4,763.97,24.55,6.47,0.37,0.0
20140110:1010,18218239.2,851.68,27.84,7.14,0.53,0.0
20140110:1110,17801229.6,830.04,28.05,7.8,0.69,0.0
20140110:1210,16443831.6,759.78,25.17,8.47,0.84,0.0
20140110:1310,11944837.8,541.79,19.57,7.97,0.63,0.0
20140110:1410,5964084.0,275.8,11.87,7.46,0.43,0.0
20140110:1510,76734.0,11.77,2.64,6.96,0.22,0.0
20140110:1610,0.0,0.0,0.0,6.36,0.34,0.0
20140110:1710,0.0,0.0,0.0,5.75,0.47,0.0
20140110:1810,0.0,0.0,0.0,5.15,0.59,0.0
20140110:1910,0.0,0.0,0.0,4.93,0.6,0.0
20140110:2010,0.0,0.0,0.0,4.7,0.61,0.0
20140110:2110,0.0,0.0,0.0,4.48,0.62,0.0
20140110:2210,0.0,0.0,0.0,4.35,0.78,0.0
20140110:2310,0.0,0.0,0.0,4.22,0.94,0.0
20140111:0010,0.0,0.0,0.0,4.09,1.1,0.0
20140111:0110,0.0,0.0,0.0,4.18,1.0,0.0
20140111:0210,0.0,0.0,0.0,4.28,0.9,0.0
20140111:0310,0.0,0.0,0.0,4.37,0.8,0.0
20140111:0410,0.0,0.0,0.0,4.14,0.86,0.0
20140111:0510,0.0,0.0,0.0,3.91,0.93,0.0
20140111:0610,0.0,0.0,0.0,3.68,0.99,0.0
20140111:0710,3015910.8,146.57,10.75,4.99,0.8,0.0
20140111:0810,4405060.8,205.58,18.72,6.31,0.62,0.0
