time,P,G(i),H_sun,T2m,WS10m,Int
20140108:0510,0.0,0.0,0.0,1.3,1.01,0.0
20140108:0610,0.0,0.0,0.0,0.92,0.92,0.0
20140108:0710,14899800.0,297.03,10.84,3.2,0.7,0.0
20140108:0810,22537800.0,444.76,18.5,5.48,0.47,0.0
20140108:0910,29301600.0,590.62,24.09,7.77,0.25,0.0
20140108:1010,32784000.0,669.6,27.04,9.22,0.38,0.0
20140108:1110,29887200.0,609.81,26.96,10.67,0.51,0.0
20140108:1210,29428200.0,602.6,23.86,12.12,0.65,0.0
20140108:1310,24002400.0,486.93,18.14,11.29,0.58,0.0
20140108:1410,12951600.0,269.32,10.38,10.46,0.51,0.0
20140108:1510,0.0,0.0,0.0,9.64,0.44,0.0
20140108:1610,0.0,0.0,0.0,8.78,0.72,0.0
20140108:1710,0.0,0.0,0.0,7.93,1.0,0.0
20140108:1810,0.0,0.0,0.0,7.08,1.28,0.0
20140108:1910,0.0,0.0,0.0,5.7,1.14,0.0
20140108:2010,0.0,0.0,0.0,4.32,1.0,0.0
20140108:2110,0.0,0.0,0.0,2.94,0.86,0.0
20140108:2210,0.0,0.0,0.0,2.34,0.88,0.0
20140108:2310,0.0,0.0,0.0,1.74,0.91,0.0
20140109:0010,0.0,0.0,0.0,1.14,0.94,0.0
20140109:0110,0.0,0.0,0.0,0.75,0.95,0.0
20140109:0210,0.0,0.0,0.0,0.36,0.97,0.0
20140109:0310,0.0,0.0,0.0,-0.04,0.98,0.0
20140109:0410,0.0,0.0,0.0,-0.57,0.9,0.0
20140109:0510,0.0,0.0,0.0,-1.09,0.82,0.0
20140109:0610,0.0,0.0,0.0,-1.62,0.74,0.0
20140109:0710,18585000.0,365.78,10.89,1.62,0.66,0.0
20140109:0810,29440200.0,582.56,18.57,4.87,0.57,0.0
20140109:0910,36361800.0,742.93,24.2,8.12,0.48,0.0
20140109:1010,40658400.0,846.96,27.17,9.67,0.58,0.0
20140109:1110,40313400.0,844.06,27.11,11.23,0.68,0.0
20140109:1210,35389800.0,734.99,24.02,12.78,0.77,0.0
20140109:1310,28959000.0,592.57,18.31,12.42,0.82,0.0
20140109:1410,16741200.0,346.43,10.55,12.06,0.87,0.0
20140109:1510,0.0,0.0,0.0,11.71,0.92,0.0
20140109:1610,0.0,0.0,0.0,10.39,0.9,0.0
20140109:1710,0.0,0.0,0.0,9.08,0.88,0.0
20140109:1810,0.0,0.0,0.0,7.77,0.86,0.0
20140109:1910,0.0,0.0,0.0,6.13,0.89,0.0
20140109:2010,0.0,0.0,0.0,4.5,0.93,0.0
20140109:2110,0.0,0.0,0.0,2.86,0.97,0.0
20140109:2210,0.0,0.0,0.0,2.44,0.91,0.0
20140109:2310,0.0,0.0,0.0,2.03,0.86,0.0
20140110:0010,0.0,0.0,0.0,1.61,0.8,0.0
20140110:0110,0.0,0.0,0.0,0.57,0.87,0.0
20140110:0210,0.0,0.0,0.0,-0.47,0.94,0.0
20140110:0310,0.0,0.0,0.0,-1.51,1.01,0.0
20140110:0410,0.0,0.0,0.0,-1.29,1.01,0.0
20140110:0510,0.0,0.0,0.0,-1.08,1.01,0.0
20140110:0610,0.0,0.0,0.0,-0.86,1.01,0.0
20140110:0710,20060400.0,393.92,10.95,1.66,0.88,0.0
20140110:0810,24479400.0,479.03,18.66,4.19,0.76,0.0
20140110:0910,35866800.0,724.38,24.3,6.72,0.63,0.0
20140110:1010,36960600.0,752.01,27.3,8.09,0.82,0.0
