time,P,G(i),H_sun,T2m,WS10m,Int
20140114:0710,6141800.0,211.94,11.92,0.93,0.48,0.0
20140114:0810,12127150.0,407.01,19.39,4.25,0.42,1.0
20140114:0910,20966050.0,733.42,24.74,7.58,0.36,0.0
20140114:1010,22796900.0,809.95,27.4,8.68,0.37,0.0
20140114:1110,23601900.0,846.75,27.02,9.78,0.39,0.0
20140114:1210,20847400.0,740.86,23.65,10.88,0.4,0.0
20140114:1310,17570350.0,612.92,17.72,9.67,0.44,0.0
20140114:1410,10316950.0,362.6,9.82,8.47,0.48,0.0
20140114:1510,0.0,0.0,0.0,7.26,0.52,0.0
20140114:1610,0.0,0.0,0.0,5.86,0.63,0.0
20140114:1710,0.0,0.0,0.0,4.46,0.73,0.0
20140114:1810,0.0,0.0,0.0,3.06,0.83,0.0
20140114:1910,0.0,0.0,0.0,2.6,0.81,0.0
20140114:2010,0.0,0.0,0.0,2.14,0.79,0.0
20140114:2110,0.0,0.0,0.0,1.68,0.77,0.0
20140114:2210,0.0,0.0,0.0,1.73,0.85,0.0
20140114:2310,0.0,0.0,0.0,1.78,0.93,0.0
20140115:0010,0.0,0.0,0.0,1.83,1.01,0.0
20140115:0110,0.0,0.0,0.0,2.4,1.0,0.0
20140115:0210,0.0,0.0,0.0,2.97,1.0,0.0
20140115:0310,0.0,0.0,0.0,3.53,0.99,0.0
20140115:0410,0.0,0.0,0.0,3.59,0.95,0.0
20140115:0510,0.0,0.0,0.0,3.65,0.9,0.0
20140115:0610,60550.0,9.46,2.99,3.71,0.86,0.0
20140115:0710,534450.0,30.27,12.02,5.55,0.84,0.0
20140115:0810,10481100.0,357.57,19.51,7.38,0.82,0.0
20140115:0910,8615950.0,299.33,24.89,9.22,0.8,0.0
20140115:1010,5866000.0,210.58,27.57,9.83,0.95,0.0
20140115:1110,1667750.0,71.89,27.21,10.43,1.09,0.0
20140115:1210,1690500.0,72.84,23.84,11.04,1.24,0.0
20140115:1310,2322600.0,94.13,17.91,10.41,1.12,0.0
20140115:1410,1139250.0,53.23,10.01,9.77,1.0,0.0
20140115:1510,0.0,0.0,0.0,9.14,0.88,0.0
